RouteNum;Authority;City;Transport;Operator;ValidityPeriods;SpecialDates;RouteTag;RouteType;Commercial;RouteName;Weekdays;RouteID;Entry;RouteStops;Pikas2012.11.19;Datestart
;;;;;17174,;;0.7;A1>D;A;ДС Чижовка-1 - D;67;195974;;15773,15772,15527,15528,15529,15769,15768,15766,54305,54306,15759,15757,15756,15754;;
;;;;;17212,;;0.7;A1>D;A;ДС Чижовка-1 - ТП2;12345;197036;;15773,15772,15527,15528,15529,15769,15768,15766,54305,54306,15759,15757,15756,15754;;
;;;;;17174,;;0.26;B1>D;A;ул. Олега Кошевого - D;67;195976;;54310,14796,54196;;
;;;;;;;0,7;D>A1;A;D - ДС Чижовка-1;67;195973;;15752,15753,14472,15758,15760,15762,15764,15765,15767,14478,15530,15531,15532,15771,15773;;
;;;;;17212,;;0.7;D>A1;A;ТП2 - ДС Чижовка-1;12345;197035;;15752,15753,14472,15758,15760,15762,15764,15765,15767,14478,15530,15531,15532,15771,15773;;
;;;;;17174,;;0.24;D>B1;A;D - ул. О.Кошевого;67;195977;;15831,15615,15942,15943,15938,14473;;
;;;;;17212,;;0.24;D>B1;A;ТП2 - О.Кошевого;12345;197039;;15831,15615,15942,15943,15938,14473;;
51;;;;3 ТП;16986,;;;A>B;A;ДС Курасовщина - ДС Дружная;1234567;190997;;15836,15049,15050,15090,15097,15098,15100,15102,15065,15837,15839,15843,73075;;d1-d5 - 04.07.2016<br>d6-d7 - 01.07.2017
;;;;;;;;B>A;A;ДС Дружная - ДС Курасовщина;1234567;190996;;73075,15666,15838,15020,15104,15103,15101,15099,15105,15106,15052,15053,15056,15836;;
;;;;;17348,;;0.14;D>B;A;ТП3 - ДС Дружная;1234567;204181;;15843,73075;;
52;;;;;17257,;;;A>B;A;ДС Малиновка-4 - ДС Кунцевщина;1234567;198959;;54638,15581,15583,15584,15585,15586,15643,15644,15645,58341,211243,58337,14874,14875,14876,14877,14878,14867,14600,14601,15522,15858;;d1-d5 - 03.04.2017<br>d6-d7 - 01.04.2017
;;;;;;;;B>A;A;ДС Кунцевщина - ДС Малиновка-4;1234567;198958;;15858,14606,14607,14868,14869,14870,14871,14872,14873,58335,58336,211244,15640,15641,15642,15577,15578,15579,15580,15582,54638;;
;;;;;;;0.31;A1>D;A;ДС Малиновка-4 - ТП 3;1234567;198962;;54638,15581,15583,15584,15585,15586,15643,15644,15645;;
;;;;;;;0.6;B1>D;A;ДС Кунцевщина - ТП 3;1234567;198961;;15858,14606,14607,14868,14869,14870,14871,14872,14873,58335,58336,211244;;
;;;;;;;0.36;D>A1;A;ТП 3 - ДС Малиновка-4;1234567;198963;;15640,15641,15642,15577,15578,15579,15580,15582,54638;;
;;;;;;;0.62;D>B1;A;ТП 3 - ДС Кунцевщина;12345;198960;;58341,211243,58337,14874,14875,14876,14877,14878,14867,14600,14601,15522,15858;;
53;;;;;17308,;;;A>B;A;ДС Малиновка-4 - ДС Зеленый Луг;1234567;202117;;54638,15581,15583,15584,15585,15586,15590,15591,14934,14935,15654,15655,71807,73042,14906,14907,15200,15596,15202,15205,15207,15209,15211,15597,15598,15599,15600,15601,15602,15219,14441,14442,14443,14444,14445,14446,14447,14448,14449,14450,15781,15783,15785,15786,15790;;d1-d5 - 16.06.2017<br>d6-d7 - 22.05.2017
;;;;;;;;B>A;A;ДС Зеленый Луг - ДС Малиновка-4;1234567;202114;;15790,15787,15784,15782,54541,14461,14462,14463,14464,14465,14466,14467,14456,14468,14469,15565,15566,15122,15567,15568,15210,15208,15206,15204,15203,15201,15212,15213,71803,73043,15656,15657,58338,14936,15575,15576,15577,15578,15579,15580,15582,54638;;
;;;;;;;0.26;A1>D;A;ДС Малиновка-4 - ТП 3;1234567;202115;;54638,15581,15583,15584,15585,15586,15590,15591,14934,14935,15654,15655,71807,73042;;
;;;;;;;0.70;B1>D;A;ДС Зеленый Луг ТП 3;1234567;202113;;15790,15787,15784,15782,54541,14461,14462,14463,14464,14465,14466,14467,14456,14468,14469,15565,15566,15122,15567,15568,15210,15208,15206,15204,15203,15201,15212,15213;;
;;;;;;;0.28;D>A1;A;ТП 3 - ДС Малиновка-4;1234567;202116;;71803,73043,15656,15657,58338,14936,15575,15576,15577,15578,15579,15580,15582,54638;;
;;;;;17333,;;0.61;D>B1;A;ТП 3 - ДС Зеленый Луг;1234567;203131;;15202,15205,15207,15209,15211,15597,15598,15599,15600,15601,15602,15219,14441,14442,14443,14444,14445,14446,14447,14448,14449,14450,15781,15783,15785,15786,15790;;
54;;;;4 ТП;17296,;;;A>B;A;ДС Масюковщина - Академическая;12345;201532;;15227,15262,15263,15277,15278,14841,54519,14843,14844,14845,14846,14847,14764,14765,14766,14767,14755;;d1-d5 - 10.05.2017
;;;;;;;;B>A;A;Академическая - ДС Масюковщина;12345;201533;;14755,14757,14760,14758,14759,14693,14694,14695,14696,14697,54537,14699,15223,15224,15225,15226,15227;;
;;;;;;;0.29;A1>D;A;ДС  Масюковщина - ТП4 (ч-з Кальв, Гусов.);12345;201536;;15227,15262,15263,15277,15278,14841,54519;;
;;;;;;;0.79;B1>D;A;Академическая - ТП4;12345;201531;;14755,14757,14760,14758,14759,14693,14694,14695,14696,14697,54537,14699;;
;;;;;;;0.27;D>A1;A;ТП4 - ДС Масюковщина;12345;201534;;54537,14699,15223,15224,15225,15226,15227;;
55;;;;;17070,;;;A>B;A;ДС Одоевского - Дом кино;12345;191908;;15562,15169,15195,14818,14819,14838,14839,14840,14841,54519,14843,14844,14845,14846,14847,14764,14765,14766,14992,15017;;d1-d5 - 26.09.2016
;;;;;;;;B>A;A;Дом кино - ДС Одоевского;12345;191909;;15017,15107,14761,14760,14758,14759,14693,14694,14695,14696,14697,54537,14699,14700,14701,14702,14703,14848,14849,15562;;
;;;;;;;0.12;A1>D;A;ДС Одоевского - ТП4;12345;191913;;15562,15169,15195,14818,14819;;
57;;;;;17301,;;;A>B;A;ДС Сухарево-5 - Городской вал;12345;201637;;133395,73663,69090,58340,15153,15154,15158,15159,15160,15161,15162,15163,15164,15165,15166,15167,15168,15127,15126,14686,14687,14688,14689,14690;;d1-d5 - 15.05.2017
;;;;;;;;B>A;A;Городской вал - ДС Сухарево-5;12345;201636;;14690,14572,14573,14575,14576,15123,15124,15125,15128,15129,15130,15131,15132,54292,15134,15135,15136,15137,15138,15139,15140,15141,73666,73665,133395;;
;;;;;;;0.64;A1>D;A;ДС Сухарево-5 - ТП4;12345;201641;;133395,73663,69090,58340,15153,15154,15158,15159,15160,15161,15162,15163,15164,15165,15166,15167,15168;;
;;;;;;;0.27;B1>D;A;Городской вал - ТП4;12345;201639;;14690,14572,14573,14575,14576,15123,15124;;
;;;;;;;0.62;D>A1;A;ТП4 - ДС Сухарево-5;12345;201640;;15128,15129,15130,15131,15132,54292,15134,15135,15136,15137,15138,15139,15140,15141,73666,73665,133395;;
;;;;;;;0.25;D>B1;A;ТП4 - Городской вал;12345;201638;;15126,14686,14687,14688,14689,14690;;
58;;;;;17259,;;;A>B;A;ДС Масюковщина - Бобруйская;12345;199153;;15227,15262,15263,15277,15278,14841,14566,14535,14567,14568,14569,14570,14571,15893,15894,133147,212036;;d1-d5 - 03.04.2017
;;;;;;;;B>A;A;Бобруйская - ДС Масюковщина;12345;199154;;212036,69093,15944,15892,14525,14526,14527,14528,14529,14533,14530,14536,14699,15223,15224,15225,15226,15227;;
;;;;;;;0.26;A1>D;A;ДС Масюковщина - ТП4;12345;199156;;15227,15262,15263,15277,15278,14841;;
;;;;;;;0.25;B1>D;A;Бобруйская - ТП4;12345;199158;;212036,69093,15944,15892,14525,14526;;
;;;;;;;0.22;D>A1;A;ТП4 - ДС Масюковщина;12345;199155;;14699,15223,15224,15225,15226,15227;;
;;;;;;;0.34;D>B1;A;ТП4 - Бобруйская;12345;199157;;14570,14571,15893,15894,133147,212036;;
59;;;;2 ТП;17334,;;;A>B;A;ДС Серова - Долгобродская;1234567;204013;;69176,15068,15095,15096,15097,15098,15100,15102,15065,15837,15839,15835,15902,15903,15904,15905,15906,15612,15613,15614,15615,15942,15943,54329;;d1-d5 - 04.07.2017<br>d6-d7 - 17.06.2017
;;;;;;;;B>A;A;Долгобродская - ДС Серова;1234567;204016;;54329,14780,14781,15625,15626,15627,15628,15907,15908,15909,54334,15910,15911,15919,15838,15020,15104,15103,15101,15099,15105,15092,15093,15094,69175,69176;;
;;;;;;;0.82;A1>D;A;ДС Серова - D;67;204011;;69176,15068,15095,15096,15097,15098,15100,15102,15065,15837,15839,15835,15902,15903,15904,15905,15906,15612,15613,15614;;
;;;;;17351,;;0.81;A1>D;A;ДС Серова - ТП2;12345;204139;;69176,15068,15095,15096,15097,15098,15100,15102,15065,15837,15839,15835,15902,15903,15904,15905,15906,15612,15613,15614;;
;;;;;17334,;;0.09;B1>D;A;Долгобродская - D;67;204014;;54329,14780,14781;;
;;;;;17351,;;0.09;B1>D;A;Долгобродская - ТП2;12345;204142;;54329,14780,14781;;
;;;;;17334,;;0.86;D>A1;A;D - ДС Серова;67;204012;;15626,15627,15628,15907,15908,15909,54334,15910,15911,15919,15838,15020,15104,15103,15101,15099,15105,15092,15093,15094,69175,69176;;
;;;;;17351,;;0.85;D>A1;A;ТП2 - ДС Серова;12345;204140;;15626,15627,15628,15907,15908,15909,54334,15910,15911,15919,15838,15020,15104,15103,15101,15099,15105,15092,15093,15094,69175,69176;;
;;;;;17334,;;0.13;D>B1;A;D -Долгобродская;67;204015;;15615,15942,15943,54329;;
;;;;;17351,;;0.12;D>B1;A;ТП2 - Долгобродская;12345;204143;;15615,15942,15943,54329;;
59эл;;;;;17334,;;;A>B;A;ДС Серова - Долгобродская;67;203245;;69176,15068,15095,15096,15097,15098,15100,15102,15065,15837,15839,15835,15902,15903,15904,15905,15906,15612,15613,15614,15615,15942,15943,54329;;d6-d7 - 17.06.2017
;;;;;;;;B>A;A;Долгобродская - ДС Серова;67;203248;;54329,14780,14781,15625,15626,15627,15628,15907,15908,15909,54334,15910,15911,15919,15838,15020,15104,15103,15101,15099,15105,15092,15093,15094,69175,69176;;
;;;;;;;0.82;A1>D;A;ДС Серова - D;67;203243;;69176,15068,15095,15096,15097,15098,15100,15102,15065,15837,15839,15835,15902,15903,15904,15905,15906,15612,15613,15614;;
;;;;;;;0.09;B1>D;A;Долгобродская - D;67;203246;;54329,14780,14781;;
;;;;;;;0.86;D>A1;A;D - ДС Серова;67;203244;;15626,15627,15628,15907,15908,15909,54334,15910,15911,15919,15838,15020,15104,15103,15101,15099,15105,15092,15093,15094,69175,69176;;
;;;;;;;0.13;D>B1;A;D -Долгобродская;67;203247;;15615,15942,15943,54329;;
60;;;;;17168,;;;A>B;A;ДС Ангарская-4 - ст.м. Могилевская;1234567;196124;;68909,15330,15331,15332,15342,15339,15340,15341,133412,14712;;d1-d5 - 05.06.2017<br>d6-d7 - 02.01.2017
;;;;;;;;B>A;A;ст.м. Могилевская - ДС Ангарская-4;1234567;196125;;14712,15298,15299,15300,15301,15302,15303,15304,15833,68909;;
;;;;;;;0.86;D>A1;A;D - ДС Ангарская-4;67;196126;;15298,15299,15300,15301,15302,15303,15304,15833,68909;;
61;;;;5 ТП;17294,;;;A>B;A;ДС Уручье-2 - Академическая;1234567;201487;;14386,14384,14382,14649,14651,14675,14513,14514,14515,54322,14484,14483,15117,15118,15119,15120,15121,15107,14767;;d1-d5 - 10.05.2017<br>d6-d7 - 08.05.2017
;;;;;;;;B>A;A;Академическая - ДС Уручье -2;1234567;201490;;14755,14757,14992,15017,15108,15109,15110,15111,15116,14482,14485,14486,14487,14431,14676,14650,14381,14383,14385,14386;;
;;;;;;;0.96;A>D;A;ДС Уручье-2 - ТП5;1234567;201485;;14386,14384,14382,14649,14651,14675;;
;;;;;;;0;D>A;A;ТП5 - ДС Уручье-2;1234567;201486;;14676,14650,14381,14383,14385,14386;;
;;;;;;;0.54;D>B1;A;ТП5 - Академическая;1234567;201484;;54322,14484,14483,15117,15118,15119,15120,15121,15107,14767;;
62;;;;;17287,;;;A>B;A;ДС Уручье-2  - ДС Уручье-4;1234567;201279;;14386,14384,14382,14649,14651,14652,14654,14658,14660;;d1-d5 - 02.05.2017<br>d6-d7 - 01.05.2017
;;;;;;;;B>A;A;ДС Уручье-4 - ДС Уручье-2;1234567;201280;;14660,14659,14657,14656,14653,14650,14381,14383,14385,14386;;
;;;;;;;0.43;A1>D;A;ДС Уручье- 2 - D ТП5;1234567;201278;;14386,14384,14382,14649,14651;;
;;;;;;;0.4;D>A1;A;D - ТП5 - ДС Уручье-2;1234567;201281;;14650,14381,14383,14385,14386;;
63;;;;3 ТП;17077,;;;A>B;A;ДС Юго-Запад – ДС Дружная;1234567;190192;;54682,15660,15661,15654,15655,71807,73042,14906,14907,16249,15696,15697,15698,15699,15700,15701,15843,73075;;d1-d5 - 03.10.2016<br>d6-d7 - 02.01.2017
;;;;;;;;B>A;A;ДС Дружная - ДС Юго-Запад;1234567;190189;;73075,204368,15667,15668,15669,15675,14718,15683,15684,16253,15212,15213,71803,73043,15656,15657,200002,15659,15645,54682;;
;;;;;;;0.29;A1>D;A;ДС Юго-Запад - ТП 3;1234567;190190;;54682,15660,15661,15654,15655,71807,73042;;
;;;;;;;0.35;D>A1;A;ТП 3 - ДС Юго-Запад;1234567;190191;;71803,73043,15656,15657,200002,15659,15645,54682;;
64;;;;;16823,;;;A>B;A;ДС Малиновка-4 - ДС Дружная;1234567;191267;;54638,15581,15583,15584,15585,15586,15590,15591,15592,15593,15594,15595,15664,15197,15693,15694,15696,15697,15698,15699,15700,15701,15843,73075;;d1-d5 - 16.06.2017<br>d6 - 23.01.2016<br>d7 - 02.01.2017
;;;;;;;;B>A;A;ДС Дружная  - ДС Малиновка-4;1234567;191264;;73075,204368,15667,15668,15669,15675,14718,15683,15684,15685,212073,14909,15198,15570,15571,15572,15573,15574,15575,15576,15577,15578,15579,15580,15582,54638;;
;;;;;;;0.57;A1>D;A;ДС Малиновка-4 - ТП 3;1234567;191265;;54638,15581,15583,15584,15585,15586,15590,15591,15592,15593,15594,15595,15664,15197,15693,15694;;
;;;;;;;0.61;D>A1;A;ТП 3 - ДС Малиновка-4;1234567;191266;;15685,212073,14909,15198,15570,15571,15572,15573,15574,15575,15576,15577,15578,15579,15580,15582,54638;;
;;;;;;;0.36;D>B1;A;ТП 3 - ДС Дружная;12345;191262;;15696,15697,15698,15699,15700,15701,15843,73075;;
66;;;;4 ТП;17322,;;;A>B;A;ДС Сухарево-5 - ст.м. Михалово;12345;202949;;133395,73663,69090,58340,15173,15174,15157,15158,15159,15160,15161,15162,15163,15164,14903,14904,14905,14906,14907,15200;;d1-d5 - 05.06.2017
;;;;;;;;B>A;A;ст.м. Михалово - ДС Сухарево;12345;202948;;15200,15596,15201,15212,15213,15214,15215,15216,15132,54292,15134,15135,15136,15137,15155,15151,15152,15140,15141,73666,73665,133395;;
;;;;;;;0.7;A1>D;A;ДС Сухарево-5 - ТП4;12345;202951;;133395,73663,69090,58340,15173,15174,15157,15158,15159,15160,15161,15162,15163,15164;;
;;;;;;;0.55;D>A1;A;ТП4 - ДС Сухарево-5;12345;202950;;15132,54292,15134,15135,15136,15137,15155,15151,15152,15140,15141,73666,73665,133395;;
;;;;;;;0.27;D>B1;A;ТП4 - ст.м. Михалово;12345;202952;;14903,14904,14905,14906,14907,15200;;
67;;;;2 ТП;;;;A>B;A;ДС Ангарская-4 - АВ Восточный;12345;203016;;68909,15330,15331,15332,15342,15339,15340,15341,15343,15344,15345,15346,15621,15622,15623,15624,14782,14795;;d1-d5 - 05.06.2017
;;;;;;;;B>A;A;АВ Восточный - ДС Ангарская-4;12345;203017;;14795,15831,15615,15616,15617,15618,15619,15295,15296,15297,15298,15299,15300,15301,15302,15303,15304,15833,68909;;
;;;;;;;0.86;D>A1;A;ТП2 - ДС Ангарская-4;12345;203018;;15616,15617,15618,15619,15295,15296,15297,15298,15299,15300,15301,15302,15303,15304,15833,68909;;
68;;;;4 ТП;17279,;;;A>B;A;ДС Одоевского - ДС Славинского;67;200734;;15562,15169,15195,14818,14819,14838,14839,14840,14841,54519,14843,14844,14845,14846,14847,14764,14765,14766,14992,14993,14994,14995,14348,14997,15014;;d6-d7 - 23.04.2017
;;;;;;;;B>A;A;ДС Славинского - ДС Одоевского;67;200737;;15014,14350,14347,15015,15016,15017,15107,14761,14760,14758,14759,14693,14694,14695,14696,14697,54537,14699,14700,14701,14702,14703,14848,14849,15562;;
;;;;;;;0.1;A1>D;A;ДС Одоевского - ТП4;67;200733;;15562,15169,15195,14818,14819;;
;;;;;;;0.82;B1>D;A;ДС Славинского - ТП4;67;200735;;15014,14350,14347,15015,15016,15017,15107,14761,14760,14758,14759,14693,14694,14695,14696,14697,54537,14699,14700,14701;;
;;;;;;;0.92;D>B1;A;ТП4 - ДС Славинского;67;200736;;14818,14838,14839,14840,14841,54519,14843,14844,14845,14846,14847,14764,14765,14766,14992,14993,14994,14995,14348,14997,15014;;
77;;;;;16986,;;;A>B;A;ДС Сухарево-5 - Саперов;1234567;186002;;133395,73663,69090,73484,58361,15177,14893,15178,15170,15191,15192,14855,14856,14679,14680,14681,14682,14683,14838,14839,14840,14841,14566,14531;;d1-d5 - 04.07.2016<br>d6-d7 - 09.07.2016
;;;;;;;;B>A;A;Саперов - ДС Сухарево-5;1234567;186003;;14531,15040,15041,54537,14699,14700,14701,14591,14592,14593,14594,14595,14857,14859,14882,14883,14888,14889,14890,14891,58360,58362,15141,73666,73665,133395;;
;;;;;;;0.7;A1>D;A;ДС Сухарево-5 - ТП 4;1234567;186004;;133395,73663,69090,73484,58361,15177,14893,15178,15170,15191,15192,14855,14856,14679,14680,14681,14682,14683;;
;;;;;;;0.09;A2>D;A;ДС Сухарево-5 - ТП4 (ч-з Пономаренко);1234567;186009;;133395,73663,69090;;
;;;;;;;0.63;D>A1;A;ТП 4 - ДС Сухарево-5;1234567;186006;;14591,14592,14593,14594,14595,14857,14859,14882,14883,14888,14889,14890,14891,58360,58362,15141,73666,73665,133395;;
;;;;;;;0.07;D>A2;A;ТП4 - ДС Сухарево-5 (ч-з Пономаренко);1234567;186008;;15141,73666,73665,133395;;
92;;;;5 ТП;17334,;;;A>B;A;ДС Карастояновой - Чижовка-6;1234567;203188;;54651,15713,58346,14764,14765,14766,14767,14769,14770,14771,14772,14774,14775,14776,15283,15287,15289,15291,15292,15704,15705,15707,15530,15531,15532,15712,15711;;d1-d5 - 17.06.2017<br>d6-d7 - 17.06.2017
;;;;;;;;B>A;A;Чижовка-6 - ДС Карастояновой;1234567;203185;;15711,15710,15527,15528,15529,15709,15708,15706,15294,15293,15290,15288,15286,15361,15362,14738,14739,14740,14741,14742,14754,14755,14757,14760,14758,14759,15716,15715,54650,54651;;
;;;;;;;0.51;A1>D;A;ДС Карастояновой - ТП5;1234567;203183;;54651,15713,58346,14764,14765,14766,14767,14769,14770,14771,14772,14774,14775,14776;;
;;;;;;;0.46;B1>D;A;Чижовка-6 - ТП5;1234567;203186;;15711,15710,15527,15528,15529,15709,15708,15706,15294,15293,15290,15288,15286,15361,15362;;
;;;;;;;0.52;D>A1;A;ТП5 - ДС Карастояновой;1234567;203184;;14738,14739,14740,14741,14742,14754,14755,14757,14760,14758,14759,15716,15715,54650,54651;;
;;;;;;;0.43;D>B1;A;ТП5 - Чижовка-6;1234567;203187;;15283,15287,15289,15291,15292,15704,15705,15707,15530,15531,15532,15712,15711;;
